ID_Prot;Organism
Q9VM33;Drosophila
Q04652;Drosophila
Q9V629;Drosophila
O61492;Drosophila
Q9V3I8;Drosophila
Q9V9N1;Drosophila
Q9V3I5;Drosophila
Q9Y0H4;Drosophila
Q04499;Drosophila
Q9I7W5;Drosophila
Q9V5E1;Drosophila
Q9V9K7;Drosophila
Q9VVW1;Drosophila
Q9V5M3;Drosophila
Q9VVW5;Drosophila
Q9V3Z2;Drosophila
Q9VVW8;Drosophila
Q9VMA7;Drosophila
Q9VMA0;Drosophila
Q9VMA2;Drosophila
Q9VMA3;Drosophila
P02839;Drosophila
Q9VM35;Drosophila
P02835;Drosophila
P02836;Drosophila
P02833;Drosophila
Q9VJ83;Drosophila
Q9VIV2;Drosophila
Q9VJG0;Drosophila
P26686;Drosophila
Q9V535;Drosophila
Q9VBV3;Drosophila
Q9VLW2;Drosophila
Q9VGE8;Drosophila
P40945;Drosophila
C0HKA3;Drosophila
C0HKA2;Drosophila
C0HKA1;Drosophila
C0HKA0;Drosophila
Q9VR81;Drosophila
Q9VR82;Drosophila
C0HKA4;Drosophila
Q9VHY5;Drosophila
Q9VR89;Drosophila
Q9VEG9;Drosophila
Q9V4I1;Drosophila
Q9V4I0;Drosophila
O46054;Drosophila
A1ZBR5;Drosophila
Q9XZT6;Drosophila
Q9XZT7;Drosophila
Q24117;Drosophila
O46051;Drosophila
Q24119;Drosophila
Q24118;Drosophila
Q9VZJ9;Drosophila
O02373;Drosophila
O02372;Drosophila
Q9W148;Drosophila
Q9V447;Drosophila
Q961D9;Drosophila
Q9NII1;Drosophila
Q9V9Z1;Drosophila
Q9W141;Drosophila
Q9VI93;Drosophila
Q9W145;Drosophila
Q9VGW6;Drosophila
P49455;Drosophila
A1ZAI3;Drosophila
Q9GU68;Drosophila
Q9W123;Drosophila
Q8IQF1;Drosophila
Q9W1B0;Drosophila
Q9VT65;Drosophila
Q9VT67;Drosophila
P06754;Drosophila
Q7K556;Drosophila
Q9VXN4;Drosophila
Q9VQ93;Drosophila
Q8MS27;Drosophila
P09089;Drosophila
Q8INF2;Drosophila
Q8INF0;Drosophila
Q8INF7;Drosophila
Q9VAW0;Drosophila
Q8SXX4;Drosophila
Q02360;Drosophila
Q6WV16;Drosophila
Q9VUU5;Drosophila
Q9VH69;Drosophila
O97159;Drosophila
A1Z7T0;Drosophila
P07189;Drosophila
Q9VJ62;Drosophila
A0A0B4K692;Drosophila
Q9W0A0;Drosophila
Q9VCG3;Drosophila
Q9V968;Drosophila
Q9VVE2;Drosophila
Q9VP48;Drosophila
Q8MRC9;Drosophila
Q9VVE5;Drosophila
Q7PLK0;Drosophila
Q9VTC2;Drosophila
Q24352;Drosophila
Q9W1R4;Drosophila
O77459;Drosophila
Q9VKQ6;Drosophila
Q9VKQ3;Drosophila
P40589;Drosophila
Q9VY99;Drosophila
Q9VVX3;Drosophila
Q7JXF7;Drosophila
P54362;Drosophila
Q9VY93;Drosophila
Q9N2M8;Drosophila
P28286;Drosophila
Q08832;Drosophila
Q9VDM6;Drosophila
P40796;Drosophila
P48149;Drosophila
Q9VCY8;Drosophila
Q9VDM1;Drosophila
P48148;Drosophila
C4NYP8;Drosophila
Q9VCY3;Drosophila
Q9VEU0;Drosophila
Q8MMF9;Drosophila
Q9VXD9;Drosophila
Q6WV19;Drosophila
Q9VEU6;Drosophila
Q7K4M4;Drosophila
Q9VXD1;Drosophila
Q9VZN4;Drosophila
Q8I7C3;Drosophila
Q9VF08;Drosophila
Q27272;Drosophila
P40688;Drosophila
Q24151;Drosophila
Q8IQ72;Drosophila
Q8IQ70;Drosophila
M9MRI4;Drosophila
P10735;Drosophila
P10734;Drosophila
Q9VGZ5;Drosophila
P48461;Drosophila
Q9Y0V3;Drosophila
Q95RI5;Drosophila
Q9VZ64;Drosophila
P83972;Drosophila
P83971;Drosophila
Q9VWY6;Drosophila
Q9W3L5;Drosophila
P51022;Drosophila
P51023;Drosophila
Q9VCG2;Drosophila
Q9W1P8;Drosophila
Q24423;Drosophila
Q7YTY6;Drosophila
Q9W5P1;Drosophila
Q9VYT8;Drosophila
Q9VWK6;Drosophila
Q9VE17;Drosophila
Q9NHV9;Drosophila
Q9V853;Drosophila
Q9VDY1;Drosophila
Q9U1H8;Drosophila
Q9VIS1;Drosophila
P11956;Drosophila
A1ZAW5;Drosophila
Q9U1H0;Drosophila
P20351;Drosophila
Q9I7H9;Drosophila
Q9VRA2;Drosophila
P20353;Drosophila
Q9W3R7;Drosophila
Q9VTJ4;Drosophila
P49847;Drosophila
A1Z8P9;Drosophila
Q9Y091;Drosophila
P13607;Drosophila
P10981;Drosophila
Q9VAK8;Drosophila
Q00725;Drosophila
Q8IN23;Drosophila
Q9W549;Drosophila
Q01637;Drosophila
P56079;Drosophila
Q86BE9;Drosophila
P56672;Drosophila
A1ZB91;Drosophila
Q4V622;Drosophila
Q9VPQ2;Drosophila
Q960V3;Drosophila
Q9VA91;Drosophila
Q8IRJ8;Drosophila
Q5EAK6;Drosophila
Q9VSS7;Drosophila
Q7JVR7;Drosophila
P07548;Drosophila
P18934;Drosophila
P18933;Drosophila
P18932;Drosophila
P18931;Drosophila
P18930;Drosophila
P28166;Drosophila
P09083;Drosophila
P09077;Drosophila
Q9VNS0;Drosophila
P53777;Drosophila
Q9VYD1;Drosophila
Q9NFT7;Drosophila
Q8T6B9;Drosophila
P40656;Drosophila
O17445;Drosophila
P52172;Drosophila
Q9VSE7;Drosophila
Q9VLF6;Drosophila
P45437;Drosophila
Q9NHX0;Drosophila
P00408;Drosophila
P42519;Drosophila
Q8T0R7;Drosophila
Q9W497;Drosophila
Q9W495;Drosophila
Q9VZF4;Drosophila
Q24049;Drosophila
Q9V3V7;Drosophila
P22468;Drosophila
P47938;Drosophila
Q9BIR7;Drosophila
O46339;Drosophila
Q9V9A8;Drosophila
Q02427;Drosophila
Q9VQN8;Drosophila
Q9VR17;Drosophila
Q9VIK9;Drosophila
P32748;Drosophila
Q7K0P4;Drosophila
Q9VM21;Drosophila
P22464;Drosophila
Q9V637;Drosophila
Q05733;Drosophila
P20354;Drosophila
Q95V55;Drosophila
P20350;Drosophila
Q9V3H8;Drosophila
A8DYE2;Drosophila
Q9VPQ6;Drosophila
P35500;Drosophila
P48159;Drosophila
Q8MPP3;Drosophila
Q960X4;Drosophila
Q9VWF4;Drosophila
P28167;Drosophila
P20193;Drosophila
Q9I7T7;Drosophila
Q8INB9;Drosophila
Q7KVH9;Drosophila
Q960X8;Drosophila
Q9VWF2;Drosophila
Q8T3Y0;Drosophila
Q9VVT5;Drosophila
P98149;Drosophila
Q9VVT2;Drosophila
Q9VHH9;Drosophila
Q59E55;Drosophila
Q9VHH7;Drosophila
Q9VJ97;Drosophila
Q9W2C3;Drosophila
P12426;Drosophila
Q9V4X2;Drosophila
Q9VJD2;Drosophila
Q9VJD3;Drosophila
Q9VL59;Drosophila
Q7M3K2;Drosophila
Q9VQG4;Drosophila
Q95UN8;Drosophila
Q9VW27;Drosophila
Q9VW26;Drosophila
Q6AWG9;Drosophila
P10090;Drosophila
Q9VLP3;Drosophila
Q9VLP7;Drosophila
Q9VLP4;Drosophila
Q9VNA8;Drosophila
P20228;Drosophila
Q9V9L1;Drosophila
Q9VNA4;Drosophila
Q8IMZ5;Drosophila
Q9W4N2;Drosophila
Q9VNA0;Drosophila
Q9VR93;Drosophila
Q9VR91;Drosophila
P15348;Drosophila
Q7KHG2;Drosophila
Q06559;Drosophila
Q9VR94;Drosophila
Q8I7P9;Drosophila
Q9W2Q1;Drosophila
Q9VR99;Drosophila
P91928;Drosophila
Q9W2Q7;Drosophila
Q9W157;Drosophila
P23758;Drosophila
Q9VQU9;Drosophila
O46043;Drosophila
P91927;Drosophila
Q95029;Drosophila
P52487;Drosophila
Q8INX3;Drosophila
P81915;Drosophila
Q9V6B9;Drosophila
Q00805;Drosophila
Q9U6B8;Drosophila
P22058;Drosophila
O46197;Drosophila
P36241;Drosophila
Q9VLC1;Drosophila
O46199;Drosophila
Q00963;Drosophila
Q9VQG2;Drosophila
P40808;Drosophila
P40809;Drosophila
Q9W1C5;Drosophila
P21525;Drosophila
Q9VM95;Drosophila
Q9W1C9;Drosophila
P40807;Drosophila
Q9VT70;Drosophila
P41044;Drosophila
A3RLR0;Drosophila
A3RLR1;Drosophila
Q9VKN7;Drosophila
Q9VSH3;Drosophila
Q9VQ89;Drosophila
P41042;Drosophila
Q7K0L4;Drosophila
Q9VM91;Drosophila
Q9VMN5;Drosophila
Q8T088;Drosophila
Q9VH70;Drosophila
Q24306;Drosophila
Q8SXY6;Drosophila
Q9VH78;Drosophila
P04412;Drosophila
Q9VU02;Drosophila
Q9VCF0;Drosophila
Q9VJ71;Drosophila
Q9VJ79;Drosophila
Q9VY86;Drosophila
P84181;Drosophila
P84180;Drosophila
P11612;Drosophila
P08099;Drosophila
Q9VTL1;Drosophila
Q9VC27;Drosophila
B7Z073;Drosophila
Q9VVH3;Drosophila
P20432;Drosophila
Q7K3D8;Drosophila
Q9VAD6;Drosophila
Q8MR62;Drosophila
Q9VCX4;Drosophila
Q9VCX1;Drosophila
Q9VCX3;Drosophila
Q9W440;Drosophila
Q7K566;Drosophila
O76932;Drosophila
Q9VXE0;Drosophila
Q9VXE5;Drosophila
Q9VET0;Drosophila
Q9VP04;Drosophila
O18381;Drosophila
Q9VND8;Drosophila
P25007;Drosophila
Q7K4B4;Drosophila
Q7K4B6;Drosophila
Q7K4B3;Drosophila
P61209;Drosophila
Q9VNA5;Drosophila
P25008;Drosophila
Q9W3M9;Drosophila
Q9VLP9;Drosophila
Q9VDH6;Drosophila
Q9VDH4;Drosophila
Q9W3M3;Drosophila
Q9W3M2;Drosophila
Q9VFL5;Drosophila
Q24418;Drosophila
Q95RV2;Drosophila
Q94516;Drosophila
Q94517;Drosophila
P34021;Drosophila
P18431;Drosophila
Q24169;Drosophila
Q94511;Drosophila
P29829;Drosophila
P51140;Drosophila
Q9VE09;Drosophila
Q86PC9;Drosophila
P13055;Drosophila
P13054;Drosophila
Q94518;Drosophila
Q94519;Drosophila
P48554;Drosophila
Q9V8Y9;Drosophila
Q9W5G6;Drosophila
P30052;Drosophila
Q9V8Y7;Drosophila
P17672;Drosophila
Q9U1I1;Drosophila
Q9VDZ3;Drosophila
Q26263;Drosophila
P29310;Drosophila
Q86BJ3;Drosophila
Q7KVW5;Drosophila
Q9VYI3;Drosophila
Q9I7I7;Drosophila
P35992;Drosophila
Q9VFR1;Drosophila
Q9V998;Drosophila
Q9VAJ4;Drosophila
P83501;Drosophila
Q9VAJ3;Drosophila
P02255;Drosophila
Q9V7W1;Drosophila
Q00174;Drosophila
Q7KVY7;Drosophila
Q9VRL2;Drosophila
Q9VRL3;Drosophila
Q24572;Drosophila
Q9W552;Drosophila
Q01603;Drosophila
Q01604;Drosophila
P25867;Drosophila
P09208;Drosophila
Q9V7A7;Drosophila
Q9V7A4;Drosophila
Q9VD76;Drosophila
Q9VD74;Drosophila
Q9VD73;Drosophila
Q960W6;Drosophila
Q9XZU1;Drosophila
Q9VSR3;Drosophila
P45975;Drosophila
Q9VUJ0;Drosophila
P29555;Drosophila
A1ZA92;Drosophila
Q9VI82;Drosophila
Q8MKK4;Drosophila
P81921;Drosophila
Q8MKK0;Drosophila
Q9VNP5;Drosophila
Q8SY96;Drosophila
P29413;Drosophila
Q9V9X4;Drosophila
P21328;Drosophila
O61643;Drosophila
Q08473;Drosophila
Q9VSD7;Drosophila
Q9VLN1;Drosophila
P20232;Drosophila
P00417;Drosophila
P37236;Drosophila
Q9VLL0;Drosophila
Q9W485;Drosophila
Q9W484;Drosophila
Q95028;Drosophila
Q9VDT6;Drosophila
Q9V8K2;Drosophila
Q7KIN0;Drosophila
P08645;Drosophila
P08646;Drosophila
Q9V3Y2;Drosophila
Q9V3Y3;Drosophila
O18475;Drosophila
Q8SYD0;Drosophila
Q24388;Drosophila
O97420;Drosophila
Q9Y0Y2;Drosophila
O97422;Drosophila
Q9VM17;Drosophila
P18168;Drosophila
P18169;Drosophila
P10394;Drosophila
P04146;Drosophila
P20349;Drosophila
P20348;Drosophila
Q9VPR4;Drosophila
P83104;Drosophila
P43125;Drosophila
A8JNV4;Drosophila
Q8IPU5;Drosophila
M9NE38;Drosophila
Q9I7U4;Drosophila
Q9V5C6;Drosophila
Q9V969;Drosophila
Q9V770;Drosophila
P10351;Drosophila
Q9VDD7;Drosophila
P98159;Drosophila
Q9VVU5;Drosophila
P58955;Drosophila
Q05344;Drosophila
P58957;Drosophila
P58956;Drosophila
P58951;Drosophila
P58950;Drosophila
P58953;Drosophila
P58952;Drosophila
Q7KT91;Drosophila
C0HKQ8;Drosophila
P58959;Drosophila
P58958;Drosophila
Q9W2B2;Drosophila
Q9V771;Drosophila
Q9V9S7;Drosophila
Q24255;Drosophila
Q9VZZ4;Drosophila
Q24251;Drosophila
Q9VQF9;Drosophila
Q9VJE5;Drosophila
Q9VZZ9;Drosophila
Q9W021;Drosophila
Q9W020;Drosophila
Q9VGG8;Drosophila
P29774;Drosophila
Q0E8C8;Drosophila
P10083;Drosophila
Q9VGG5;Drosophila
Q9VGG6;Drosophila
Q9W4I5;Drosophila
Q8IN35;Drosophila
O77086;Drosophila
P0C919;Drosophila
Q9U969;Drosophila
Q9VXT2;Drosophila
Q02748;Drosophila
Q9VXT7;Drosophila
Q9VXT5;Drosophila
Q9VJS8;Drosophila
Q24139;Drosophila
O46077;Drosophila
Q24133;Drosophila
Q0E959;Drosophila
Q9VGQ9;Drosophila
Q9VZH1;Drosophila
Q9VJS7;Drosophila
Q24134;Drosophila
Q9V460;Drosophila
Q9V461;Drosophila
Q8IN58;Drosophila
Q9V464;Drosophila
Q9V466;Drosophila
P07486;Drosophila
Q9V468;Drosophila
Q8INV7;Drosophila
P98081;Drosophila
Q7K2Y9;Drosophila
Q9VH14;Drosophila
P11596;Drosophila
Q9VT08;Drosophila
P16395;Drosophila
Q9VIM5;Drosophila
Q0KHT7;Drosophila
Q9VT04;Drosophila
Q94901;Drosophila
P41073;Drosophila
Q9VKA4;Drosophila
Q9VKA5;Drosophila
P36872;Drosophila
O97172;Drosophila
O97177;Drosophila
O97176;Drosophila
Q9VMM6;Drosophila
Q7K480;Drosophila
Q7KLV9;Drosophila
Q9W237;Drosophila
P36188;Drosophila
O97178;Drosophila
P35416;Drosophila
Q7KNF2;Drosophila
Q9VTC4;Drosophila
Q9W2P0;Drosophila
P04950;Drosophila
Q9VP65;Drosophila
Q9VCI5;Drosophila
Q9VCI3;Drosophila
Q9VCI0;Drosophila
Q95TU8;Drosophila
Q9VBW3;Drosophila
Q8SXL2;Drosophila
Q9VTM5;Drosophila
P10627;Drosophila
O77475;Drosophila
O16844;Drosophila
Q9VVI9;Drosophila
Q9VCA9;Drosophila
Q9VVI3;Drosophila
Q9VVI2;Drosophila
Q01989;Drosophila
Q9VXF1;Drosophila
P19967;Drosophila
Q9V3H2;Drosophila
P16241;Drosophila
B6VQA1;Drosophila
O76924;Drosophila
O76927;Drosophila
Q9VQZ6;Drosophila
Q8MSS1;Drosophila
O76922;Drosophila
Q8IH24;Drosophila
Q9VES1;Drosophila
P50445;Drosophila
O77277;Drosophila
Q9TVM2;Drosophila
Q9V7U0;Drosophila
Q9W2X7;Drosophila
P33244;Drosophila
Q9VHM2;Drosophila
Q9VX88;Drosophila
A1Z6L1;Drosophila
Q8IQ56;Drosophila
Q9U405;Drosophila
Q86P48;Drosophila
Q9W1N6;Drosophila
Q27403;Drosophila
Q9W1N5;Drosophila
P40657;Drosophila
Q9VZ49;Drosophila
Q9V496;Drosophila
P07140;Drosophila
Q9VHS2;Drosophila
Q9VGK7;Drosophila
P50535;Drosophila
O77286;Drosophila
Q9V498;Drosophila
Q24407;Drosophila
Q9VFM9;Drosophila
Q9VYZ1;Drosophila
Q9VYZ2;Drosophila
P09478;Drosophila
Q9VWE9;Drosophila
Q9VWE6;Drosophila
Q9W2U9;Drosophila
Q9VPB1;Drosophila
Q9VWE0;Drosophila
P10403;Drosophila
Q8MSG8;Drosophila
P10401;Drosophila
P20905;Drosophila
P10405;Drosophila
Q9W5D4;Drosophila
Q9VIQ9;Drosophila
P31264;Drosophila
Q9VLV7;Drosophila
Q9W5D0;Drosophila
P20227;Drosophila
Q8IPM8;Drosophila
Q9NEF6;Drosophila
Q9VVX5;Drosophila
Q9VFS8;Drosophila
Q3LHL9;Drosophila
Q9VFS5;Drosophila
Q8MVS5;Drosophila
Q9VFS6;Drosophila
P20439;Drosophila
Q9VFS2;Drosophila
Q9VAI0;Drosophila
Q9VAI1;Drosophila
P49869;Drosophila
P49866;Drosophila
Q24509;Drosophila
P08928;Drosophila
Q9I7D3;Drosophila
Q7YU24;Drosophila
Q9VRM7;Drosophila
Q7K7A9;Drosophila
Q7KV19;Drosophila
Q9V817;Drosophila
Q8IRH5;Drosophila
P31409;Drosophila
Q9VP47;Drosophila
Q9V6G5;Drosophila
Q7YU29;Drosophila
P52304;Drosophila
P11147;Drosophila
Q8T626;Drosophila
Q9VSU7;Drosophila
O61735;Drosophila
Q9VMK1;Drosophila
P07764;Drosophila
A6MHQ4;Drosophila
P13060;Drosophila
Q9VN25;Drosophila
Q9VUI3;Drosophila
P29617;Drosophila
P08255;Drosophila
P29615;Drosophila
P29613;Drosophila
Q8MKJ4;Drosophila
Q9V727;Drosophila
F0JAI6;Drosophila
P09090;Drosophila
Q9V818;Drosophila
Q9VN45;Drosophila
Q9VN41;Drosophila
Q01295;Drosophila
O76324;Drosophila
Q23978;Drosophila
Q9NFZ3;Drosophila
Q9VYF8;Drosophila
Q9GPJ1;Drosophila
Q8SWX0;Drosophila
Q9VYV3;Drosophila
Q9U4L6;Drosophila
Q8MT80;Drosophila
Q01617;Drosophila
O96827;Drosophila
Q9NJB5;Drosophila
Q8MV48;Drosophila
Q9V3X4;Drosophila
Q9VGY5;Drosophila
P55841;Drosophila
Q24395;Drosophila
Q24211;Drosophila
P92029;Drosophila
P49283;Drosophila
Q9W4E2;Drosophila
Q8SYG2;Drosophila
P08182;Drosophila
P18173;Drosophila
P18171;Drosophila
P18170;Drosophila
Q9NB71;Drosophila
C0HK95;Drosophila
Q05192;Drosophila
C0HK94;Drosophila
Q9V3J8;Drosophila
Q0KI28;Drosophila
Q9W589;Drosophila
P41046;Drosophila
Q960Z0;Drosophila
P16905;Drosophila
P16909;Drosophila
P00334;Drosophila
Q9W0P5;Drosophila
Q7JRP4;Drosophila
Q9W0P3;Drosophila
Q9NGX9;Drosophila
A1Z7G7;Drosophila
Q9W0P8;Drosophila
P98163;Drosophila
P58960;Drosophila
P58961;Drosophila
P58962;Drosophila
P36958;Drosophila
Q9VL72;Drosophila
Q9VL78;Drosophila
P14083;Drosophila
Q24247;Drosophila
Q24246;Drosophila
Q8IMX7;Drosophila
Q9V4Z9;Drosophila
Q9VQE5;Drosophila
Q9VV41;Drosophila
Q9VJB6;Drosophila
Q24248;Drosophila
Q7KQZ4;Drosophila
Q9VLR9;Drosophila
Q9VNG1;Drosophila
Q9VNG0;Drosophila
P20240;Drosophila
P20241;Drosophila
Q9NFP1;Drosophila
Q9V4T5;Drosophila
P41043;Drosophila
Q9V4T3;Drosophila
Q9VQK0;Drosophila
A1ZBT5;Drosophila
Q7KUT2;Drosophila
Q9VED0;Drosophila
Q9VGP1;Drosophila
Q9VGP0;Drosophila
Q9VGP2;Drosophila
Q9VGP6;Drosophila
Q9VZI3;Drosophila
Q95R48;Drosophila
Q0E940;Drosophila
Q9VV73;Drosophila
Q9VV72;Drosophila
Q9VV74;Drosophila
P32030;Drosophila
P32031;Drosophila
Q9U6L5;Drosophila
Q9U6L4;Drosophila
B4F7L9;Drosophila
P10180;Drosophila
P10181;Drosophila
Q86B47;Drosophila
P11584;Drosophila
P26017;Drosophila
P26016;Drosophila
Q9W1A2;Drosophila
Q9VIL0;Drosophila
P26019;Drosophila
P12613;Drosophila
P81641;Drosophila
Q9W1A4;Drosophila
P19351;Drosophila
Q9VDG2;Drosophila
A1Z746;Drosophila
Q7JQF1;Drosophila
P21914;Drosophila
Q9VVX0;Drosophila
Q9VFC8;Drosophila
P36193;Drosophila
P36192;Drosophila
O46040;Drosophila
P25455;Drosophila
Q9VML9;Drosophila
Q86NP2;Drosophila
P23625;Drosophila
Q9VAT2;Drosophila
Q4Z8K6;Drosophila
Q9VH90;Drosophila
Q9W223;Drosophila
Q9VQF7;Drosophila
Q9VKK1;Drosophila
P10987;Drosophila
Q2PE14;Drosophila
Q7K284;Drosophila
Q9VB30;Drosophila
Q9VLA1;Drosophila
Q27594;Drosophila
P02828;Drosophila
Q9VAZ3;Drosophila
A1ZAI5;Drosophila
Q9VTN0;Drosophila
Q9VTN3;Drosophila
Q9VP95;Drosophila
Q8MR45;Drosophila
Q9VCZ3;Drosophila
Q9VVN2;Drosophila
P22465;Drosophila
Q9V7G5;Drosophila
Q9VVN6;Drosophila
Q9VVN4;Drosophila
Q01069;Drosophila
Q9VXG1;Drosophila
O02194;Drosophila
Q9VXG4;Drosophila
Q8INZ2;Drosophila
Q9VXG8;Drosophila
Q9W5B9;Drosophila
P09085;Drosophila
Q9VQY9;Drosophila
Q9VER6;Drosophila
Q9VUZ1;Drosophila
O77263;Drosophila
P37159;Drosophila
O77264;Drosophila
Q9V8G0;Drosophila
Q03751;Drosophila
Q9VX98;Drosophila
Q9VTK2;Drosophila
P08144;Drosophila
Q9VX91;Drosophila
Q9VAI6;Drosophila
Q9VGZ0;Drosophila
P38040;Drosophila
Q24320;Drosophila
Q9W011;Drosophila
Q9VS79;Drosophila
Q9VYY9;Drosophila
Q24478;Drosophila
P15330;Drosophila
O77460;Drosophila
Q24472;Drosophila
Q9VFB7;Drosophila
Q9VYY2;Drosophila
Q9VYY3;Drosophila
Q9VYY4;Drosophila
Q24475;Drosophila
Q7JZM8;Drosophila
Q7YZH1;Drosophila
O16102;Drosophila
Q94535;Drosophila
Q9U1K1;Drosophila
Q9VDD1;Drosophila
P29775;Drosophila
Q9VWD4;Drosophila
P29776;Drosophila
Q9VDD9;Drosophila
P07487;Drosophila
C0HJH4;Drosophila
Q9VK13;Drosophila
C0HJH3;Drosophila
Q9VIP8;Drosophila
Q9VIP7;Drosophila
Q9VB74;Drosophila
Q9W5E1;Drosophila
Q9W5E0;Drosophila
Q9VB70;Drosophila
Q03334;Drosophila
Q9VIP0;Drosophila
P48810;Drosophila
O46080;Drosophila
Q8T3L6;Drosophila
B7Z0I7;Drosophila
Q9VFP2;Drosophila
Q9V3A4;Drosophila
Q9NLA6;Drosophila
Q9VF71;Drosophila
P13678;Drosophila
Q9VAH9;Drosophila
Q9VF78;Drosophila
Q9VAH4;Drosophila
P13677;Drosophila
O46084;Drosophila
P52302;Drosophila
Q9VRJ8;Drosophila
Q9VRJ9;Drosophila
O44386;Drosophila
P91615;Drosophila
O44437;Drosophila
Q9VRJ0;Drosophila
Q9VRJ1;Drosophila
Q9W1V3;Drosophila
Q9VXE6;Drosophila
Q11002;Drosophila
Q27368;Drosophila
Q4V6M7;Drosophila
Q9VPP5;Drosophila
P28518;Drosophila
Q9TVP3;Drosophila
Q08694;Drosophila
P07188;Drosophila
Q4LBB9;Drosophila
Q9VBX1;Drosophila
Q9VBX2;Drosophila
Q23997;Drosophila
Q9Y0A7;Drosophila
Q9VSF3;Drosophila
Q9VSF2;Drosophila
Q9VLA2;Drosophila
Q01068;Drosophila
Q8IRW8;Drosophila
Q9VSF4;Drosophila
Q9W4Y2;Drosophila
Q9VNV3;Drosophila
P09087;Drosophila
P09081;Drosophila
P25932;Drosophila
P46150;Drosophila
P09082;Drosophila
Q9VC07;Drosophila
Q9VN50;Drosophila
O01352;Drosophila
Q9VUF8;Drosophila
P25167;Drosophila
Q9VTE9;Drosophila
Q9W1K0;Drosophila
P25843;Drosophila
Q9V8M2;Drosophila
A1ZAB5;Drosophila
Q7K5N4;Drosophila
Q9V8M5;Drosophila
Q8ML70;Drosophila
O96838;Drosophila
Q24560;Drosophila
Q7KSC4;Drosophila
Q8SX83;Drosophila
Q9W3T5;Drosophila
Q8SX86;Drosophila
P22265;Drosophila
Q9V668;Drosophila
P18459;Drosophila
Q9VPT1;Drosophila
Q9VPT7;Drosophila
P35220;Drosophila
Q9VPT5;Drosophila
Q02926;Drosophila
Q04691;Drosophila
Q9VPT8;Drosophila
Q04164;Drosophila
Q9VRX6;Drosophila
P10379;Drosophila
Q9VIW3;Drosophila
Q8T079;Drosophila
Q8IA43;Drosophila
Q9W596;Drosophila
Q8IA41;Drosophila
Q9W594;Drosophila
Q9VEX9;Drosophila
Q8IA44;Drosophila
P24156;Drosophila
Q9I7S8;Drosophila
Q9XZS3;Drosophila
P16914;Drosophila
P16912;Drosophila
P16911;Drosophila
Q9I7S6;Drosophila
Q9W0S3;Drosophila
Q9W0S8;Drosophila
Q9W0S9;Drosophila
Q8MRQ4;Drosophila
Q9VY77;Drosophila
P82891;Drosophila
Q9VL00;Drosophila
P05552;Drosophila
Q9U5W9;Drosophila
O15943;Drosophila
O15945;Drosophila
Q24270;Drosophila
Q06003;Drosophila
Q9VEX0;Drosophila
Q01083;Drosophila
Q9W4K2;Drosophila
P04052;Drosophila
Q24278;Drosophila
Q9W040;Drosophila
P26802;Drosophila
Q9VQD6;Drosophila
Q9VJC7;Drosophila
Q9VEX6;Drosophila
Q9VLS9;Drosophila
P54193;Drosophila
Q7JVI3;Drosophila
P54192;Drosophila
Q9XZH6;Drosophila
Q9V4U7;Drosophila
Q9VZV5;Drosophila
Q9VJQ5;Drosophila
Q9VJQ4;Drosophila
Q9VEC3;Drosophila
Q9VEC1;Drosophila
Q9V4U9;Drosophila
Q9VW97;Drosophila
Q8INT5;Drosophila
Q95078;Drosophila
Q9VJ07;Drosophila
P15619;Drosophila
Q9W107;Drosophila
Q9VGS2;Drosophila
P35554;Drosophila
P32027;Drosophila
P32023;Drosophila
P49258;Drosophila
Q7JQW6;Drosophila
P32029;Drosophila
Q9VSA4;Drosophila
Q9VV43;Drosophila
Q8MKL1;Drosophila
Q7JWW5;Drosophila
Q9GNL3;Drosophila
P18432;Drosophila
P26023;Drosophila
Q8ML92;Drosophila
Q9VRJ2;Drosophila
Q9VE01;Drosophila
Q9V6L9;Drosophila
Q9VE00;Drosophila
P23573;Drosophila
P49071;Drosophila
P54350;Drosophila
Q8T053;Drosophila
Q24087;Drosophila
P22711;Drosophila
Q45VV3;Drosophila
Q8IRB5;Drosophila
Q9VVY3;Drosophila
Q9VLJ9;Drosophila
Q9W0E8;Drosophila
Q9VJ29;Drosophila
P18824;Drosophila
Q9VCK0;Drosophila
Q9VCK1;Drosophila
Q9VCK2;Drosophila
Q9VJ26;Drosophila
Q9VXV9;Drosophila
Q9VAY3;Drosophila
Q9VS34;Drosophila
Q9VMY1;Drosophila
Q9VS36;Drosophila
Q9VN27;Drosophila
Q9VS38;Drosophila
A1A708;Drosophila
Q9VMY9;Drosophila
P41126;Drosophila
P20007;Drosophila
A1ZAU8;Drosophila
A1Z7Z9;Drosophila
P82982;Drosophila
P12024;Drosophila
Q7K4Q5;Drosophila
Q9VXH9;Drosophila
Q9VXH6;Drosophila
Q9VRX3;Drosophila
Q8ITC7;Drosophila
Q9VZD2;Drosophila
Q9VT20;Drosophila
Q9VZD5;Drosophila
O76908;Drosophila
Q9VZD8;Drosophila
O76906;Drosophila
Q8T4E1;Drosophila
Q9VT28;Drosophila
O76902;Drosophila
Q9VSH2;Drosophila
Q9VUY9;Drosophila
A1Z6J5;Drosophila
Q9VIR2;Drosophila
Q9VUY0;Drosophila
Q9VT57;Drosophila
P33269;Drosophila
B5A5T4;Drosophila
Q9VT50;Drosophila
Q9VYX7;Drosophila
Q9VB98;Drosophila
Q9W1L5;Drosophila
Q9VYX1;Drosophila
